Model,Model_Path,Variant,Dataset,Image_Type,Resolution,Loss,Optimizer,DeNoising,Attention,auc_roc_score_agg_absolute,auc_roc_score_agg_psnr,auc_roc_score_agg_squared,auc_roc_score_agg_ssim,auc_roc_score_mean_absolute,auc_roc_score_mean_psnr,auc_roc_score_mean_squared,auc_roc_score_mean_ssim,auc_roc_score_overall_absolute,auc_roc_score_overall_psnr,auc_roc_score_overall_squared,auc_roc_score_overall_ssim,eer_agg_absolute,eer_agg_psnr,eer_agg_squared,eer_agg_ssim,eer_overall_absolute,eer_overall_psnr,eer_overall_squared,eer_overall_ssim,pr_roc_score_agg_absolute,pr_roc_score_agg_psnr,pr_roc_score_agg_squared,pr_roc_score_agg_ssim,pr_roc_score_mean_absolute,pr_roc_score_mean_psnr,pr_roc_score_mean_squared,pr_roc_score_mean_ssim,pr_roc_score_overall_absolute,pr_roc_score_overall_psnr,pr_roc_score_overall_squared,pr_roc_score_overall_ssim,precision_absolute_agg,precision_squared_agg,precision_ssim_agg,precision_psnr_agg,recall_absolute_agg,recall_squared_agg,recall_ssim_agg,recall_psnr_agg,f1-score_absolute_agg,f1-score_squared_agg,f1-score_ssim_agg,f1-score_psnr_agg,support_absolute_agg,support_squared_agg,support_ssim_agg,support_psnr_agg,conf_mat_absolute_agg,conf_mat_squared_agg,conf_mat_ssim_agg,conf_mat_psnr_agg,precision_absolute_overall,precision_squared_overall,precision_ssim_overall,precision_psnr_overall,recall_absolute_overall,recall_squared_overall,recall_ssim_overall,recall_psnr_overall,f1-score_absolute_overall,f1-score_squared_overall,f1-score_ssim_overall,f1-score_psnr_overall,support_absolute_overall,support_squared_overall,support_ssim_overall,support_psnr_overall,conf_mat_absolute_overall,conf_mat_squared_overall,conf_mat_ssim_overall,conf_mat_psnr_overall
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-4_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6657,0.6625,0.7621,0.6591,0.8387,0.8403,0.8368,0.8479,0.9465,0.9646,0.9642,0.91,0.3679,0.349,0.2984,0.3973,0.0944,0.0834,0.0833,0.1607,0.5227,0.5163,0.6535,0.5365,,,,,0.9315,0.9482,0.9455,0.8851,0.6701,0.7322,0.6804,0.6713,0.6438,0.7098,0.62,0.6555,0.6421,0.7095,0.6077,0.656,15324,15324,15324,15324,"4700,3873,1586,5165","5385,3188,1259,5492","3763,4810,1013,5738","5121,3452,1827,4924",0.9065,0.919,0.8525,0.919,0.9057,0.9182,0.8289,0.918,0.9059,0.9184,0.8289,0.9182,15324,15324,15324,15324,"7723,850,595,6156","7817,756,497,6254","6354,2219,403,6348","7802,771,485,6266"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-4_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.685,0.683,0.7662,0.6571,0.849,0.8398,0.8398,0.8463,0.9483,0.9643,0.9646,0.901,0.3589,0.3392,0.2832,0.3887,0.0944,0.0843,0.0838,0.1696,0.5473,0.5383,0.6781,0.536,,,,,0.9366,0.9501,0.9507,0.874,0.673,0.7357,0.6529,0.6751,0.6447,0.7269,0.6209,0.656,0.6426,0.7278,0.6172,0.656,15324,15324,15324,15324,"4654,3919,1526,5225","5953,2620,1565,5186","4333,4240,1570,5181","5019,3554,1717,5034",0.9075,0.9168,0.8414,0.9166,0.9062,0.9163,0.8416,0.9163,0.9064,0.9164,0.8412,0.9164,15324,15324,15324,15324,"7688,885,552,6199","7845,728,554,6197","7491,1082,1345,5406","7866,707,576,6175"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-4_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.7082,0.6698,0.7778,0.722,0.8353,0.8335,0.8255,0.8452,0.9443,0.9632,0.9602,0.914,0.3287,0.3469,0.277,0.3276,0.0936,0.0842,0.0858,0.1671,0.5753,0.5315,0.6958,0.6161,,,,,0.9255,0.9462,0.9332,0.8842,0.6886,0.7448,0.7209,0.6769,0.6674,0.7229,0.6823,0.6482,0.6671,0.7227,0.679,0.6461,15324,15324,15324,15324,"5053,3520,1576,5175","5506,3067,1180,5571","4778,3795,1073,5678","4679,3894,1497,5254",0.9079,0.9149,0.8574,0.9165,0.9067,0.9146,0.8408,0.9161,0.9069,0.9147,0.8411,0.9162,15324,15324,15324,15324,"7691,882,548,6203","7855,718,591,6160","6610,1963,477,6274","7858,715,570,6181"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-4_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.674,0.6697,0.7508,0.6472,0.8452,0.839,0.8389,0.8492,0.9432,0.9634,0.9636,0.905,0.3603,0.342,0.2954,0.4066,0.0984,0.0836,0.083,0.169,0.5353,0.5212,0.6368,0.5153,,,,,0.9318,0.9472,0.9474,0.8803,0.6692,0.7265,0.686,0.6834,0.6449,0.7026,0.6282,0.6576,0.6438,0.7021,0.6174,0.6563,15324,15324,15324,15324,"4767,3806,1635,5116","5286,3287,1270,5481","3895,4678,1019,5732","4839,3734,1513,5238",0.9039,0.9186,0.8522,0.9189,0.9018,0.918,0.8336,0.9182,0.902,0.9182,0.8339,0.9183,15324,15324,15324,15324,"7594,979,526,6225","7839,734,522,6229","6503,2070,480,6271","7826,747,507,6244"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-4_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.7285,0.7379,0.8013,0.7174,0.8454,0.8382,0.8378,0.847,0.9474,0.9645,0.9645,0.9233,0.3308,0.2914,0.2586,0.3505,0.087,0.0831,0.0835,0.1528,0.6213,0.6377,0.7681,0.6267,,,,,0.9343,0.9483,0.9478,0.8996,0.7057,0.7592,0.7172,0.7138,0.6734,0.7486,0.674,0.7125,0.6711,0.7494,0.6694,0.713,15324,15324,15324,15324,"4826,3747,1258,5493","6055,2518,1334,5417","4610,3963,1033,5718","6251,2322,2083,4668",0.914,0.9173,0.868,0.9177,0.9125,0.917,0.8546,0.9174,0.9127,0.9171,0.855,0.9175,15324,15324,15324,15324,"7712,861,480,6271","7869,704,568,6183","6803,1770,458,6293","7876,697,569,6182"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-4_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6854,0.6844,0.774,0.6426,0.8461,0.8384,0.838,0.8427,0.944,0.9633,0.9637,0.8915,0.3585,0.3456,0.2788,0.4004,0.1015,0.0847,0.0846,0.171,0.559,0.5656,0.7161,0.5169,,,,,0.9325,0.9493,0.9501,0.8627,0.6704,0.7339,0.6737,0.6594,0.6445,0.7251,0.6119,0.6534,0.643,0.7261,0.5983,0.6546,15324,15324,15324,15324,"4718,3855,1592,5159","5941,2632,1580,5171","3651,4922,1025,5726","5515,3058,2253,4498",0.9003,0.9163,0.8391,0.9161,0.9,0.9156,0.8393,0.9149,0.9001,0.9157,0.839,0.9151,15324,15324,15324,15324,"7744,829,703,6048","7807,766,528,6223","7445,1128,1334,5417","7758,815,489,6262"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-4_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6796,0.7025,0.7648,0.6186,0.849,0.8428,0.8432,0.8348,0.9337,0.9603,0.9605,0.8513,0.3672,0.3332,0.2813,0.4237,0.1326,0.0931,0.0928,0.2273,0.5578,0.5806,0.6845,0.5143,,,,,0.9285,0.9513,0.952,0.8288,0.7018,0.7325,0.6557,0.6979,0.6458,0.7251,0.5973,0.6699,0.6369,0.726,0.5832,0.6683,15324,15324,15324,15324,"4112,4461,966,5785","5995,2578,1635,5116","3538,5035,1136,5615","4892,3681,1378,5373",0.893,0.9076,0.7772,0.9079,0.8916,0.9069,0.7726,0.9069,0.8909,0.9071,0.7733,0.9071,15324,15324,15324,15324,"8041,532,1129,5622","7746,827,599,6152","6489,2084,1401,5350","7713,860,567,6184"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-4_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6208,0.6207,0.6912,0.584,0.7689,0.8014,0.7835,0.7829,0.8871,0.9325,0.9274,0.8089,0.403,0.4256,0.3632,0.4329,0.1917,0.1225,0.1312,0.277,0.5269,0.5248,0.5969,0.5304,,,,,0.8466,0.9116,0.9006,0.7722,0.6752,0.7044,0.5959,0.6766,0.6203,0.6735,0.5693,0.6273,0.6096,0.6715,0.5656,0.6189,15324,15324,15324,15324,"3856,4717,1102,5649","4858,3715,1288,5463","3976,4597,2003,4748","4030,4543,1168,5583",0.8253,0.8731,0.7297,0.8788,0.8087,0.8682,0.7244,0.8753,0.8091,0.8687,0.7253,0.8757,15324,15324,15324,15324,"6352,2221,710,6041","7196,1377,642,6109","6086,2487,1737,5014","7314,1259,652,6099"
BICRNN_AE_128_3X3_L,BICRNN_AE_128_3X3_L-4_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6823,0.7412,0.8096,0.6315,0.8381,0.8416,0.8417,0.8326,0.9398,0.965,0.9653,0.8456,0.3685,0.3183,0.2577,0.421,0.1167,0.0958,0.0949,0.2271,0.5593,0.7011,0.7862,0.5245,,,,,0.9304,0.9534,0.9539,0.815,0.6896,0.7516,0.6312,0.7069,0.6404,0.7448,0.5859,0.6731,0.6329,0.7457,0.5755,0.6704,15324,15324,15324,15324,"4170,4403,1107,5644","6171,2402,1509,5242","3656,4917,1429,5322","4788,3785,1225,5526",0.8898,0.9167,0.7762,0.9167,0.8897,0.914,0.7743,0.9135,0.8894,0.9142,0.7749,0.9137,15324,15324,15324,15324,"7870,703,987,5764","7646,927,391,6360","6662,1911,1547,5204","7615,958,368,6383"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-4_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6727,0.6047,0.738,0.6167,0.8257,0.8343,0.8238,0.8322,0.9314,0.9589,0.9544,0.8668,0.3731,0.4038,0.2971,0.4168,0.1176,0.0887,0.0954,0.2164,0.5585,0.563,0.6131,0.5146,,,,,0.9161,0.9474,0.9356,0.839,0.6633,0.7231,0.66,0.6376,0.6355,0.7086,0.6109,0.6141,0.6334,0.7092,0.6013,0.6127,15324,15324,15324,15324,"4586,3987,1598,5153","5599,2974,1492,5259","3858,4715,1248,5503","4510,4063,1850,4901",0.8886,0.9065,0.7947,0.9117,0.8887,0.9054,0.7952,0.9095,0.8886,0.9056,0.7943,0.9097,15324,15324,15324,15324,"7763,810,896,5855","7692,881,569,6182","7225,1348,1791,4960","7645,928,459,6292"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-4_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6858,0.6896,0.754,0.6592,0.8463,0.8417,0.8416,0.8477,0.9469,0.965,0.9651,0.9199,0.354,0.339,0.3085,0.3982,0.0856,0.0818,0.0813,0.1473,0.5439,0.5305,0.639,0.5404,,,,,0.9342,0.9488,0.949,0.899,0.6806,0.7195,0.6911,0.6961,0.6541,0.7011,0.6282,0.6771,0.6526,0.7013,0.616,0.6772,15324,15324,15324,15324,"4789,3784,1517,5234","5420,3153,1427,5324","3816,4757,940,5811","5201,3372,1576,5175",0.915,0.9196,0.8658,0.9195,0.9146,0.9188,0.8499,0.9187,0.9147,0.919,0.8503,0.9188,15324,15324,15324,15324,"7837,736,573,6178","7829,744,500,6251","6700,1873,427,6324","7816,757,489,6262"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-4_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.7006,0.683,0.7625,0.6834,0.8426,0.8339,0.8315,0.8475,0.9441,0.9626,0.9623,0.909,0.3357,0.3249,0.2824,0.3561,0.093,0.0858,0.0862,0.1696,0.5646,0.5278,0.6426,0.5586,,,,,0.9312,0.9462,0.9444,0.8846,0.6902,0.743,0.6841,0.688,0.6663,0.7238,0.648,0.6762,0.6655,0.724,0.6442,0.6771,15324,15324,15324,15324,"4970,3603,1510,5241","5588,2985,1247,5504","4502,4071,1323,5428","5435,3138,1824,4927",0.9082,0.916,0.8573,0.9164,0.9075,0.9149,0.8429,0.9151,0.9077,0.9151,0.8433,0.9153,15324,15324,15324,15324,"7754,819,598,6153","7762,811,493,6258","6685,1888,519,6232","7753,820,481,6270"
CGRU_AE_128_3X3_L,CGRU_AE_128_3X3_L-4_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6864,0.6556,0.7627,0.6634,0.8379,0.8411,0.8342,0.8427,0.9453,0.9632,0.9617,0.8993,0.3517,0.3681,0.2768,0.385,0.1015,0.0834,0.0858,0.1683,0.5541,0.515,0.6446,0.5492,,,,,0.9304,0.9496,0.9428,0.8722,0.6739,0.7463,0.6536,0.6569,0.6556,0.7321,0.6273,0.6378,0.6557,0.7327,0.6253,0.6377,15324,15324,15324,15324,"5038,3535,1743,5008","5801,2772,1334,5417","4545,4028,1684,5067","4861,3712,1838,4913",0.8992,0.915,0.8409,0.9173,0.8986,0.9139,0.8411,0.9167,0.8987,0.9141,0.841,0.9168,15324,15324,15324,15324,"7691,882,672,6079","7765,808,511,6240","7401,1172,1263,5488","7830,743,534,6217"
CGRU_AE_128_3X3_SEQ2SEQ_L,CGRU_AE_128_3X3_SEQ2SEQ_L-4_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Seq2Seq,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6449,0.5201,0.666,0.6174,0.7911,0.7926,0.798,0.7401,0.8644,0.8726,0.877,0.7245,0.3789,0.4991,0.3549,0.4061,0.206,0.1994,0.1845,0.3446,0.5131,0.6048,0.5217,0.5091,,,,,0.8527,0.8801,0.8791,0.6782,0.6584,0.6914,0.6042,0.5933,0.6223,0.6527,0.5878,0.5335,0.6176,0.6485,0.5879,0.5071,15156,15156,15156,15156,"4211,4274,1451,5220","4453,4032,1231,5440","4478,4007,2241,4430","2667,5818,1252,5419",0.8009,0.8297,0.6618,0.816,0.8013,0.8298,0.659,0.8155,0.8008,0.8292,0.6599,0.8142,15156,15156,15156,15156,"7123,1362,1649,5022","7396,1089,1490,5181","5688,2797,2371,4300","7421,1064,1732,4939"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-4_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.668,0.6876,0.7746,0.638,0.8454,0.8401,0.8393,0.8428,0.949,0.9643,0.9647,0.9005,0.3779,0.341,0.2844,0.4124,0.0942,0.0829,0.0827,0.168,0.5359,0.5621,0.7129,0.5183,,,,,0.939,0.9518,0.9522,0.8765,0.6596,0.7332,0.6709,0.6768,0.6186,0.7216,0.5953,0.6597,0.6121,0.7224,0.5749,0.66,15324,15324,15324,15324,"4103,4470,1375,5376","5807,2766,1500,5251","3258,5315,886,5865","5116,3457,1757,4994",0.9077,0.9177,0.8457,0.9177,0.9068,0.9173,0.8459,0.9171,0.907,0.9174,0.8456,0.9172,15324,15324,15324,15324,"7729,844,584,6167","7859,714,553,6198","7527,1046,1315,5436","7823,750,521,6230"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-4_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6987,0.7407,0.7927,0.6796,0.8464,0.8365,0.8365,0.8469,0.9482,0.9639,0.9641,0.9155,0.3447,0.2753,0.2495,0.388,0.0906,0.0828,0.0828,0.1684,0.5599,0.587,0.713,0.5675,,,,,0.934,0.9465,0.9467,0.8908,0.6938,0.7672,0.7073,0.731,0.6596,0.7508,0.6447,0.7219,0.6566,0.7512,0.634,0.7229,15324,15324,15324,15324,"4655,3918,1298,5453","5886,2687,1132,5619","3999,4574,870,5881","5902,2671,1590,5161",0.9104,0.9179,0.8637,0.9183,0.9082,0.9173,0.8455,0.9178,0.9085,0.9174,0.8458,0.9179,15324,15324,15324,15324,"7639,934,472,6279","7838,735,532,6219","6611,1962,405,6346","7851,722,537,6214"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-4_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6711,0.6589,0.7511,0.6445,0.8451,0.8422,0.8407,0.8485,0.9432,0.9641,0.9643,0.9025,0.3563,0.346,0.3033,0.4017,0.0977,0.083,0.0826,0.1659,0.5227,0.5357,0.6148,0.5087,,,,,0.9325,0.9497,0.9496,0.8778,0.6782,0.731,0.6722,0.6723,0.6559,0.7102,0.622,0.6592,0.6553,0.7101,0.613,0.66,15324,15324,15324,15324,"4921,3652,1621,5130","5431,3142,1299,5452","3958,4615,1177,5574","5249,3324,1899,4852",0.9031,0.9191,0.8393,0.9194,0.9026,0.9182,0.839,0.9182,0.9027,0.9183,0.8391,0.9184,15324,15324,15324,15324,"7727,846,647,6104","7805,768,486,6265","7290,1283,1184,5567","7788,785,468,6283"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-4_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.7053,0.6871,0.7686,0.7041,0.8429,0.8354,0.8333,0.8448,0.9424,0.9641,0.9639,0.91,0.3459,0.3249,0.2917,0.347,0.094,0.0838,0.0837,0.1627,0.5737,0.5286,0.6556,0.5695,,,,,0.931,0.9492,0.9482,0.8896,0.6873,0.7494,0.7057,0.6904,0.6646,0.7224,0.6672,0.678,0.664,0.7216,0.6634,0.6789,15324,15324,15324,15324,"4986,3587,1552,5199","5381,3192,1062,5689","4637,3936,1164,5587","5428,3145,1789,4962",0.907,0.9172,0.845,0.918,0.9064,0.9168,0.8452,0.9173,0.9065,0.9169,0.8448,0.9175,15324,15324,15324,15324,"7745,828,607,6144","7850,723,552,6199","7541,1032,1340,5411","7822,751,516,6235"
CLSTM_AE_128_3X3_SEQ2SEQ_L,CLSTM_AE_128_3X3_SEQ2SEQ_L-4_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Seq2Seq,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6219,0.6425,0.6522,0.6163,0.7803,0.7869,0.7872,0.7493,0.8532,0.8631,0.8621,0.7716,0.3857,0.3782,0.3582,0.3999,0.2415,0.2164,0.219,0.3127,0.5531,0.5185,0.5285,0.5113,,,,,0.845,0.8661,0.8632,0.751,0.6476,0.668,0.6061,0.6442,0.6065,0.6467,0.6004,0.621,0.5994,0.6462,0.6018,0.6198,15156,15156,15156,15156,"3940,4545,1419,5252","4822,3663,1692,4979","5080,3405,2652,4019","4538,3947,1797,4874",0.7696,0.7843,0.6924,0.7873,0.7701,0.7829,0.6849,0.7863,0.7687,0.7833,0.686,0.7866,15156,15156,15156,15156,"7032,1453,2031,4640","6690,1795,1496,5175","5625,2860,1916,4755","6755,1730,1509,5162"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-4_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6098,0.618,0.6891,0.5911,0.7715,0.8015,0.7838,0.7863,0.8853,0.9321,0.9269,0.811,0.4048,0.4231,0.363,0.4237,0.1912,0.1226,0.1314,0.2736,0.5379,0.531,0.5891,0.5253,,,,,0.8447,0.9108,0.8996,0.7786,0.6696,0.7064,0.597,0.677,0.6153,0.6737,0.5733,0.6212,0.6044,0.6713,0.5709,0.6104,15324,15324,15324,15324,"3812,4761,1134,5617","4819,3754,1246,5505","4112,4461,2078,4673","3852,4721,1083,5668",0.8238,0.8733,0.7307,0.8785,0.811,0.8695,0.7244,0.8752,0.8115,0.8699,0.7254,0.8756,15324,15324,15324,15324,"6472,2101,796,5955","7258,1315,685,6066","6044,2529,1694,5057","7321,1252,661,6090"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-4_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6731,0.7106,0.7695,0.6295,0.8513,0.8488,0.8489,0.8387,0.9332,0.9616,0.9618,0.8512,0.3699,0.3323,0.2851,0.4238,0.1404,0.0873,0.0877,0.2354,0.5523,0.5891,0.6814,0.506,,,,,0.9261,0.9521,0.9529,0.8235,0.6921,0.7329,0.679,0.7129,0.6365,0.722,0.6085,0.6753,0.627,0.7229,0.5917,0.672,15324,15324,15324,15324,"4019,4554,1016,5735","5834,2739,1521,5230","3484,5089,910,5841","4733,3840,1135,5616",0.884,0.9129,0.7741,0.9137,0.8835,0.9123,0.7641,0.9133,0.883,0.9124,0.7649,0.9134,15324,15324,15324,15324,"7905,668,1117,5634","7790,783,561,6190","6196,2377,1238,5513","7841,732,596,6155"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-4_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.704,0.7211,0.7835,0.6435,0.85,0.8397,0.8401,0.8411,0.9365,0.9622,0.9625,0.8902,0.3523,0.3111,0.2727,0.4133,0.118,0.088,0.0887,0.1936,0.6001,0.6162,0.7135,0.5231,,,,,0.9285,0.9509,0.9517,0.8727,0.7146,0.7585,0.6647,0.7024,0.6495,0.7382,0.6139,0.6806,0.6385,0.7383,0.604,0.6803,15324,15324,15324,15324,"4013,4560,811,5940","5678,2895,1117,5634","3859,4714,1203,5548","5152,3421,1473,5278",0.8994,0.9128,0.8137,0.9127,0.8991,0.9125,0.8091,0.9124,0.8988,0.9126,0.8097,0.9124,15324,15324,15324,15324,"7967,606,940,5811","7843,730,611,6140","6762,1811,1115,5636","7831,742,601,6150"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-4_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6839,0.7823,0.8367,0.6272,0.836,0.8407,0.8408,0.8342,0.9439,0.9647,0.9649,0.8434,0.3554,0.2816,0.2487,0.4256,0.1138,0.0952,0.0941,0.2335,0.5734,0.7496,0.821,0.5203,,,,,0.934,0.9527,0.9533,0.8103,0.6771,0.8041,0.65,0.7219,0.6398,0.7884,0.5865,0.7185,0.6354,0.7809,0.569,0.7193,15324,15324,15324,15324,"4396,4177,1343,5408","7963,610,2633,4118","3327,5246,1090,5661","6145,2428,1886,4865",0.8888,0.9149,0.7711,0.9151,0.8857,0.9107,0.7702,0.9122,0.886,0.911,0.7705,0.9124,15324,15324,15324,15324,"7411,1162,590,6161","7548,1025,343,6408","6713,1860,1661,5090","7620,953,393,6358"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-4_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Seq2Seq,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6732,0.5915,0.6982,0.6477,0.8182,0.8103,0.811,0.7789,0.9245,0.9375,0.9368,0.8294,0.3666,0.4227,0.3283,0.3978,0.1421,0.1141,0.114,0.2557,0.5564,0.5426,0.5782,0.5517,,,,,0.9208,0.9341,0.934,0.8041,0.662,0.6838,0.6154,0.6167,0.6382,0.6691,0.6,0.5865,0.6371,0.6698,0.6004,0.5822,15156,15156,15156,15156,"4675,3810,1674,4997","5224,3261,1754,4917","4624,3861,2202,4469","4006,4479,1788,4883",0.8606,0.894,0.7545,0.8942,0.8603,0.8936,0.7553,0.8938,0.8604,0.8932,0.7538,0.8934,15156,15156,15156,15156,"7372,1113,1004,5667","7874,611,1001,5670","6907,1578,2131,4540","7875,610,999,5672"
CRNN_AE_ATTN_128_3X3_L,CRNN_AE_ATTN_128_3X3_L-4_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.6909,0.7297,0.7959,0.6225,0.8518,0.8458,0.846,0.8385,0.9312,0.9631,0.9633,0.8776,0.3623,0.318,0.2789,0.434,0.1314,0.0881,0.0892,0.2102,0.5687,0.6516,0.7494,0.51,,,,,0.9224,0.9522,0.9527,0.8607,0.7054,0.7471,0.6665,0.6905,0.6373,0.7334,0.6023,0.6896,0.6245,0.734,0.5868,0.6899,15324,15324,15324,15324,"3841,4732,826,5925","5827,2746,1340,5411","3505,5068,1026,5725","6111,2462,2295,4456",0.8849,0.914,0.8114,0.9132,0.8842,0.9141,0.8092,0.9129,0.8836,0.914,0.8069,0.913,15324,15324,15324,15324,"7929,644,1131,5620","7951,622,695,6056","7595,978,1946,4805","7848,725,609,6142"
CRNN_AE_ATTN_128_3X3_L,CRNN_AE_ATTN_128_3X3_L-4_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_AVENUE_NORMAL-{CRN}_.pkl,Normal,AVENUE,NORMAL,128,MSE,ADAM,True,False,0.4982,0.4569,0.4823,0.5902,0.5099,0.5513,0.5229,0.6878,0.6962,0.7892,0.7583,0.8001,0.5018,0.5236,0.5075,0.4248,0.3573,0.2739,0.2991,0.2789,0.598,0.6597,0.6365,0.5378,,,,,0.6563,0.7282,0.6886,0.7597,0.5663,0.6176,0.592,0.6223,0.4932,0.4986,0.5717,0.4862,0.4377,0.4208,0.5704,0.3905,15324,15324,15324,15324,"1748,6825,941,5810","1380,7193,491,6260","4222,4351,2213,4538","1049,7524,349,6402",0.6545,0.705,0.7258,0.7307,0.6562,0.7018,0.7217,0.7259,0.6549,0.7026,0.7226,0.7268,15324,15324,15324,15324,"6141,2432,2836,3915","6035,2538,2032,4719","6134,2439,1825,4926","6128,2445,1755,4996"
